wind_speed,wind_dir_deg,temperature_c,relative_humidity,pressure_bar,boom_height_m,nozzle_type,atmospheric_stability,coverage_fraction,drift_fraction,evaporated_fraction,escaped_fraction,mean_droplet_diameter_um
3.551105033738738,37.79517505873414,6.098018054653345,66.6714598675089,2.6742241005419904,0.3502896998296516,air_induction_tti,unstable,0.9942135007698361,0.005786499230163962,0.0,0.0,615.9223140131523
5.378352257300306,98.93552842042934,7.998929147646184,55.996090916226386,3.573130212412858,1.1842950297603592,air_induction_tti,neutral,0.9411388101194472,0.058861189880552875,0.0,0.0,588.0218079103896
1.832112555810507,69.17014334737557,35.758130470805,39.13940379466411,2.7868752974125908,0.36045084095242896,air_induction_tti,neutral,1.0,0.0,0.0,0.0,610.5321832082182
5.792657197093855,68.173695517242,7.542763167183748,73.80415654335343,4.554873085172709,1.0894758292580746,flat_fan_classic,unstable,0.18137482981807487,0.812144921375349,0.0,0.006480248806576155,198.49421292166954
3.387830036458027,0.6743419939975687,20.151003753857616,32.69093172070741,4.474580065760673,0.3403900602752652,air_induction_id,neutral,1.0,0.0,0.0,0.0,475.77284927047424
2.058518306042538,115.10344745307408,29.909748055175704,64.31033476087781,1.531638052626451,0.873336397160968,air_induction_cvi,stable,0.9993187888412975,0.0006812111587023611,0.0,0.0,500.9877003912381
5.514187680558876,30.172051143550462,19.45995471716656,32.425594830448134,3.490121070246483,0.576975887100438,flat_fan_classic,neutral,0.9109427562092393,0.08847107552384044,0.0005861682669203663,0.0,215.51044414867266
5.8503401004372915,162.87645979580103,20.043075167688635,18.020523542319037,1.4583012635981647,0.45928078245663123,flat_fan_classic,unstable,0.9988588478605546,0.001061370762501387,7.978137694408879e-05,0.0,296.43259640808344
2.4430778247879457,134.50952478944606,23.11887379489612,93.80979711823743,1.0861233176346325,0.49267875330056277,air_induction_tti,stable,1.0,0.0,0.0,0.0,702.0992923198476
0.8851240988000526,174.26378671318005,35.88292507165448,74.96072191185411,1.6140542452884008,0.8365167269110385,air_induction_tti,neutral,1.0,0.0,0.0,0.0,660.4511829534398
3.6128263837080836,88.0161547367034,11.522350578203717,66.49654066563886,1.9107596312379842,0.34687280804273224,flat_fan_classic,stable,0.99275056753194,0.00722987596561213,1.955650244817316e-05,0.0,271.8133966063997
5.65595255309672,125.53743648630231,37.16871340261859,37.324631069371705,2.1521185117276214,0.3519343616414437,air_induction_cvi,neutral,0.999816255604656,0.0001837443953439832,0.0,0.0,463.485139300186
7.574933223950598,154.57622954668759,20.36869637414477,76.01624014563876,1.8778209322847985,0.8330064348508717,air_induction_id,stable,0.9932855435149552,0.006714456485044748,0.0,0.0,535.6264911780879
0.7864012268312386,118.10342962418187,20.567519660863866,77.25007257358888,5.414097227485658,1.0515406063180428,flat_fan_classic,unstable,0.9727626045979114,0.026780491514264804,0.00045690388782371866,0.0,187.58595025911484
6.824616478554673,38.54059078688874,24.16206411428036,48.47465922891207,1.3529655732534778,0.9095132335450102,air_induction_id,neutral,0.976998173113916,0.023001826886084036,0.0,0.0,551.173788682787
8.334754403751493,15.0042155373703,29.68142403807337,55.26383328568363,2.0232786343195825,1.1098200309968207,air_induction_cvi,neutral,0.9903685390403142,0.009631460959685853,0.0,0.0,482.6723743773675
7.399001365148117,102.29191953227493,27.540224443273157,41.43693965321605,4.467981838682109,0.9014236439108376,air_induction_tti,unstable,0.9622870744493816,0.03771292555061845,0.0,0.0,583.5126783759513
3.4504009553113977,142.85468967291982,8.122525830669428,76.05530194158374,3.511671606437739,1.1542715542924393,air_induction_id,unstable,0.9745991699866311,0.025400830013368902,0.0,0.0,489.581202087583
2.9542804611822926,140.47995034339013,25.342490087122503,70.01750435340699,4.924387228071632,1.0647804937351149,flat_fan_classic,neutral,0.6909523493941283,0.3073487237310656,0.001698926874806161,0.0,194.6630998452368
7.9224397208754365,0.008774219921386274,31.315083349514488,60.12111606299233,5.38799222157573,0.5991620474988355,air_induction_tti,unstable,0.9987176516835972,0.0012823483164028945,0.0,0.0,562.4048893940305
4.472047098972253,51.96042654329158,17.091935009952223,71.25396467481573,5.869864508576357,0.7226311900519921,air_induction_tti,neutral,0.9911470930016804,0.008852906998319523,0.0,0.0,554.4278876217601
6.473604807539419,109.75782161891865,7.200552979963971,65.90703320306723,4.709574823142021,1.067883875953774,flat_fan_classic,unstable,0.16146652563584793,0.8240606492390795,3.5584056701814234e-05,0.01443724106837074,197.2291988734256
5.629289952486841,87.03418401736853,22.940407201594468,37.299177668949255,2.5034930588276385,0.36387096214717085,air_induction_id,stable,0.9981633912268623,0.0018366087731377725,0.0,0.0,510.32138293431683
3.8078871801683807,177.00056399895664,22.621844329012752,69.54525203016675,4.0273722256416224,0.8204031863643626,air_induction_tti,stable,0.9981390837972128,0.0018609162027872228,0.0,0.0,601.7741730086196
3.9127752859399214,15.598076117702641,24.105464492822914,77.59478986327538,3.0970784406506495,0.8755407101846484,flat_fan_classic,unstable,0.9824000901805063,0.017473017488579632,0.0001268923309140116,0.0,227.80496476514344
1.8768909156309208,152.31522817228992,15.766027425227616,91.31523755731028,2.013495018765931,1.0963022702422196,flat_fan_classic,stable,0.9942747446211203,0.005725255378879466,0.0,0.0,263.64931215981295
6.339410530903908,133.5997975887753,36.24025642511387,75.47720209338927,4.588139378579941,1.0279239068703767,flat_fan_classic,unstable,0.2945895630518563,0.6996352998186108,0.0024318004764184204,0.003343336653114475,202.20072843438402
8.70978430407262,73.9188082015552,16.108064505388718,39.48331902084041,2.8725925124717646,0.868627778171764,flat_fan_classic,neutral,0.21087421011123958,0.7835130275187843,9.029587529035315e-05,0.0055224664946857,234.00540369358018
6.262480759647677,135.8076228526429,33.98456939678094,43.21726159216423,5.44911016429545,0.5206715587676751,air_induction_cvi,stable,0.9942599419263398,0.005740058073660123,0.0,0.0,411.3173770987157
3.9463523957750977,28.526138285560727,36.829773500443245,69.02103398851297,4.597583270511966,1.0747512569098996,flat_fan_classic,stable,0.6825083022895627,0.31196127911047394,0.00553041859996342,0.0,198.673760856947
8.725938423739326,8.395099706304054,16.08195337965879,19.06424867341946,5.863107859858703,0.8333207702610297,air_induction_id,neutral,0.9945290024723189,0.00547099752768106,0.0,0.0,449.2087789766617
5.943575558168361,158.22980121582472,7.9510581246771705,52.70801715579599,2.850323610211387,0.7903863797030959,air_induction_cvi,neutral,0.9980204139524791,0.0019795860475210294,0.0,0.0,448.38853911891937
8.890216663935545,35.476816080347675,27.768387596680817,93.16150988561488,4.1846924280438955,1.1957605342974669,flat_fan_classic,neutral,0.14140188863452932,0.8571940105681349,0.0,0.0014041007973357013,204.45672007954312
5.6022494034953,132.40339066215444,36.28104021369183,75.31424354952748,4.733872267877754,0.3304097094870218,air_induction_cvi,neutral,0.9986830215306481,0.0013169784693519671,0.0,0.0,420.8422703600693
5.716646015984303,27.666627030323824,19.16715623284451,63.15039384284282,1.2748261099911746,0.8495113291999636,flat_fan_classic,unstable,0.9339825057153062,0.06601630479305118,1.1894916426501604e-06,0.0,309.45687952640515
2.314941762016779,138.68028659553983,7.910044630191152,49.65270165209351,1.5275186375640004,1.1855118855026545,flat_fan_classic,neutral,0.9572471615593271,0.042752838440672916,0.0,0.0,296.24973316413616
7.005286288457139,86.20291197542211,28.421616059335623,30.53222111420696,3.4424243482239483,0.30738489248015427,air_induction_cvi,stable,0.9990150434599818,0.0009849565400182492,0.0,0.0,443.19223173467674
1.3571109468677816,2.534692521788552,16.731494398530764,23.068948774293922,4.621807894089859,0.9469439146849743,flat_fan_classic,unstable,0.9967219848425184,0.0,0.003278015157481593,0.0,200.1581816388465
5.727814262984494,156.29575249052516,9.960102191120644,65.8838475661675,1.7570750606360703,0.936235179066164,air_induction_id,neutral,0.9913349083176937,0.008665091682306364,0.0,0.0,537.6018875060118
5.571440626518677,154.11178597130862,5.886662193011962,63.97467835500954,4.5089236553494025,0.6945033982301672,air_induction_cvi,stable,0.994480248916906,0.005519751083094107,0.0,0.0,426.3965788629082
1.879312772246951,129.5970130134114,30.41502091183496,34.57077971949562,2.148053021133151,1.0749634270441306,air_induction_tti,neutral,0.9988822007145644,0.0011149733592797923,2.825926155811733e-06,0.0,629.3216580584506
3.5116748317892856,73.69664960611432,31.888056184769958,61.16716440086233,2.3526804271040955,0.4661130378879864,flat_fan_classic,stable,0.9643159575875478,0.03563729626265762,4.674614979456489e-05,0.0,251.47239032626774
2.606891560666727,116.94496386080165,20.716303248213656,17.45007801522037,3.63089311890496,0.4550441341579122,air_induction_id,neutral,0.996173229400663,0.003826770599337026,0.0,0.0,486.4244483795166
5.457038529251834,4.669586287960404,12.039609215161754,66.40952463594431,5.856070142140772,0.8254873941875469,air_induction_id,neutral,0.9946849921730043,0.005315007826995604,0.0,0.0,454.5070731576626
3.213954106973265,102.97225285371036,20.09893023911881,48.56342903319164,4.363922826769028,0.6059451262674874,air_induction_tti,neutral,0.997874934120298,0.0021250658797020597,0.0,0.0,577.4880497652662
7.277171844819624,39.18812136476494,12.478539917401788,40.180261022117435,5.1634168951329755,1.1991655951729288,air_induction_id,neutral,0.883087225873812,0.11691277412618785,0.0,0.0,456.94011778409094
7.735807794482058,130.71780453483592,14.98445166190322,52.79457230343698,4.17031331797651,0.7756752338522113,air_induction_tti,unstable,0.9859814646204796,0.014018535379520296,0.0,0.0,582.1507848377228
1.8629618399498578,137.21796684165068,33.086627266305484,58.83862591257958,5.237568536138178,0.6917021036309767,air_induction_cvi,stable,0.9999867494442984,1.3250555701552382e-05,0.0,0.0,414.58408471358086
8.648870293455296,44.95879119255172,23.681215347895513,89.16060769455694,2.4713923168723975,0.3949199652465083,flat_fan_classic,unstable,0.8930348413703648,0.10613458603384253,0.0,0.0008305725957926996,247.55996677919632
2.3756330048454184,22.836545901791535,11.776725754438505,71.79105633992478,1.0488638923180675,0.5091284923328249,flat_fan_classic,neutral,0.9999766848065252,2.331519347475256e-05,0.0,0.0,334.62744700954096
2.971772790459549,77.6227248680664,22.23278192838313,17.600540039817314,5.663438831367374,0.5473687040265661,air_induction_tti,stable,0.9990648828351197,0.0009351171648800949,0.0,0.0,554.0146509767816
4.45874404335174,63.75911848996428,31.99429980374522,18.979819353723414,4.887424103588829,1.2773784130177477,flat_fan_classic,neutral,0.13278925532501562,0.8295584648462327,0.037652279828751724,0.0,193.86047181012614
1.3730747070818152,96.14906879186404,23.71857848962679,25.262603086572156,5.8179965146075325,0.34818031686236894,air_induction_id,neutral,0.9994020518259049,0.0005979481740951083,0.0,0.0,457.03265123127557
7.2363151351960076,177.9112256109882,17.323171306881925,19.8276422382746,2.430526103200291,0.44715010340413525,air_induction_id,stable,1.0,0.0,0.0,0.0,507.4552256409302
7.50154245184431,39.947846428129466,29.607630416478898,34.875581141949894,4.289754996296768,1.2964321614198409,air_induction_cvi,neutral,0.7815818296468313,0.2184181703531687,0.0,0.0,426.2016391212116
6.871848035879378,80.8673306025296,14.182128708011804,73.35053043184985,5.136644334969349,0.6839778067944131,air_induction_cvi,neutral,0.9593623457209018,0.0406376542790981,0.0,0.0,418.6598260170305
3.0423485825596033,84.51278473590854,21.53923135061157,23.03057063000523,2.1591817877836212,1.209524515749094,air_induction_tti,neutral,0.9836156988800503,0.016384301119949762,0.0,0.0,634.1037431032539
2.5174940586373107,130.99079634911456,12.282807776054515,18.961597917799907,3.381438301681296,1.2513576634774584,air_induction_cvi,stable,0.9851932479823304,0.014806752017669511,0.0,0.0,448.02164340223385
4.92464710013614,57.839994408606685,34.62741595320365,78.88293869115486,1.017214841252386,0.8990261565066542,air_induction_tti,neutral,0.9922766818563699,0.0077233181436301285,0.0,0.0,682.5266391086883
8.1842261248418,54.78040035189164,28.117798801721314,66.03875940762998,2.875968510091222,0.7882226813073532,air_induction_tti,neutral,0.9801445269966966,0.019850774169123085,0.0,4.69883418022668e-06,607.0944770844883
4.545280822005492,5.024495867614855,23.017118065154754,42.12835938564618,2.071046009600801,0.9030911056005293,air_induction_cvi,unstable,1.0,0.0,0.0,0.0,468.8937194234289
3.161340885729366,62.76301964568339,21.71614161201094,64.5987725773349,5.053822938783725,0.9964473111943803,air_induction_id,unstable,0.9664821747145939,0.033517825285406214,0.0,0.0,457.78092700121715
7.360806244605475,79.02309456481686,20.227614048269185,62.79011426954539,3.558776436114147,0.45836038023103093,air_induction_id,unstable,0.9941013281231785,0.0058986718768216225,0.0,0.0,492.7954407287434
1.468358234440979,128.44429633152467,29.103025035419716,84.54164400365221,5.77953041445777,0.9971172102272243,air_induction_id,stable,0.9935578491126651,0.006442150887334998,0.0,0.0,456.6598615580347
3.813368232633333,62.85938217914545,33.838537969708426,36.880872699674434,3.999632772500011,0.7611697884414341,flat_fan_classic,neutral,0.6721841359123474,0.3205665690944676,0.007249294993184995,0.0,206.58924564257237
1.501919479753434,161.8203536541773,37.84754169352372,74.43226746825356,5.23720292788504,0.5316328188853697,air_induction_cvi,stable,1.0,0.0,0.0,0.0,408.70056417346717
6.452375291081368,73.46294334981417,12.552159407738301,49.745906034273915,3.9834989464048,0.5571884025844149,air_induction_id,neutral,0.9786536416796077,0.021346358320392302,0.0,0.0,483.0696375918488
4.3581948769815835,47.370691404710605,31.469454928981335,86.94455525479043,2.7971504248694896,1.1916712790599229,air_induction_tti,unstable,0.9770244998662009,0.02297550013379906,0.0,0.0,598.7222986479954
7.628135437718121,168.69921083131817,24.463751493825825,21.68419603796871,3.1432048167213975,0.672676041696206,flat_fan_classic,stable,0.975699403769196,0.023223580503237605,0.0010770157275664153,0.0,222.0659091421091
4.271675118831462,33.03046759780676,7.151168714452721,66.32818773480113,1.5612784977738794,0.3286143516546734,air_induction_id,stable,1.0,0.0,0.0,0.0,539.5215332862696
5.240886359285336,17.122862983577594,28.314719676876656,75.19442861725419,4.608886649142731,0.6796774541446242,air_induction_tti,unstable,0.997298242427351,0.0027017575726488844,0.0,0.0,583.5243899081744
1.8727460802003242,89.11735504327962,22.21704639376692,60.456925912653205,2.125478610141415,0.39196295702070294,air_induction_tti,stable,1.0,0.0,0.0,0.0,632.830042456398
7.251848253547503,89.72489593205655,37.468596144333205,56.844765797707794,1.6703009208114188,0.7042746695726294,flat_fan_classic,unstable,0.5677113521263203,0.42995576032961685,0.0004360418346607567,0.0018968457094021012,282.2159838849042
3.4140253348181098,135.08204953637144,34.61315847867699,73.45711681065276,4.954423802024968,1.0496714475101874,air_induction_id,unstable,0.9713539130455482,0.02864608695445177,0.0,0.0,456.80826803961554
8.560814113565156,51.3471251838764,28.381831523367605,62.911412662883855,2.107052474708229,0.3078099932917854,air_induction_cvi,stable,0.9993328093397907,0.0006671906602091121,0.0,0.0,479.1969128850432
2.5438842094702507,137.69349129112405,23.272053480066667,28.51014272449214,1.1365174239203886,1.1706516119133648,air_induction_cvi,neutral,0.9985358796276925,0.001464120372307351,0.0,0.0,514.2342236923271
5.688042549733184,150.96649239062035,5.038821661730103,44.116136974006736,1.2115756291793418,0.33888204665199195,flat_fan_classic,neutral,0.9992332594708908,0.0007667405291091394,0.0,0.0,315.33869288026114
7.647842234797884,75.3418298859808,5.382239982173693,77.73587012214057,5.489512585857876,0.9003662978586962,air_induction_id,unstable,0.877831124942871,0.12216887505712898,0.0,0.0,453.0902353443828
0.3381962488564001,104.70945140462824,7.982448806524097,36.29895749887069,1.9122001991639397,1.0034339561377084,flat_fan_classic,stable,0.9999724561196903,1.8313688951788576e-05,9.230191358121185e-06,0.0,267.146204107051
2.7635176271981154,130.10888465373048,20.46344348668712,18.202640357083318,1.146077311322536,1.1032691850824783,air_induction_cvi,stable,0.9945502931302242,0.005449706869775875,0.0,0.0,516.2500807188363
2.520704681971251,161.85485657355298,14.290667689199362,93.08519703753534,1.4001257807707985,0.43183679872287817,air_induction_cvi,unstable,1.0,0.0,0.0,0.0,500.65632965869935
5.771396698775166,147.15090355053894,15.323070950187603,27.629655256324703,1.9349199126627366,0.44129638478035343,air_induction_id,stable,1.0,0.0,0.0,0.0,534.6650392726168
0.5489082033702514,50.276498976340946,17.849562204456056,31.31534086072145,2.5940261390640553,0.6677975429017483,air_induction_cvi,stable,1.0,0.0,0.0,0.0,454.021389977909
5.682364087429174,68.52118394385988,31.25726849848919,93.19660745136343,3.95691727202642,0.37882559477343597,air_induction_tti,neutral,0.9983970133011988,0.0016029866988012712,0.0,0.0,592.9024341749517
7.603143121382084,38.49971201349604,24.853747778172412,36.515478014480685,2.4165573863399894,0.9594747805596238,flat_fan_classic,unstable,0.43754763656390805,0.5599382179925235,0.001388283559341372,0.0011258618842270019,246.30231385982688
1.8848409952431486,119.89984107300906,21.98715843539775,88.5010320033258,5.626429236247985,0.49624471140277654,air_induction_cvi,stable,0.9999848908939769,1.5109106022923412e-05,0.0,0.0,414.1253253036588
5.596813201636833,13.097826766940921,33.89362905868655,90.86981232364658,5.051672727332704,0.823260104179141,air_induction_cvi,neutral,0.9980985852855493,0.0019014147144507125,0.0,0.0,413.74119191783706
2.5780367265197612,133.082508840168,17.693234450358126,30.819988755831268,5.312313099417261,0.8950344870812348,air_induction_cvi,unstable,0.9964048365448074,0.0035951634551926034,0.0,0.0,413.9462289833364
8.753884006314026,79.7107963032449,7.386673661782306,70.76755953670187,1.578029556836797,0.9617240536492415,flat_fan_classic,unstable,0.16140585730873533,0.8342114610913257,0.0,0.004382681599939194,289.4570002899766
1.2576803093487492,4.722894355368226,37.740718766476185,84.98745159949695,2.2405625152233366,0.4357677974824955,air_induction_cvi,neutral,1.0,0.0,0.0,0.0,467.1583766149369
4.275568534438699,98.60089915940874,28.295916903610664,67.36985860591294,2.439622084545766,0.734194485060071,air_induction_cvi,unstable,0.9822339995463156,0.017766000453684334,0.0,0.0,462.90581806595486
5.713076684106729,149.3516304839218,23.630960097829448,32.53863623099295,1.061246467702555,1.2868214996570744,air_induction_id,stable,0.9620008081119463,0.037999191888053875,0.0,0.0,594.5047655949884
7.905102105833384,38.86563998439001,7.788093869872158,48.22493710536486,5.390311856441872,0.8375090693425788,air_induction_id,unstable,0.9648430852846577,0.03515691471534234,0.0,0.0,460.80775883232343
4.212049593681774,59.89193054868155,35.02751130788372,44.23947322001342,2.116849689962466,1.012882553228135,air_induction_cvi,unstable,0.9570469769064861,0.04295302309351396,0.0,0.0,466.3475078461259
8.781145209752227,126.13008178640307,35.746564725605516,40.08853193071029,4.110350751234247,0.5540632544782967,air_induction_cvi,unstable,0.9729274893077167,0.02699858019648254,7.3793514962335865e-06,6.655114430448405e-05,430.75273960426654
3.829131066975265,116.03402351629359,26.965701526680583,88.48520159678144,1.9145475960846003,0.9264462090235854,air_induction_id,stable,0.9834488662495025,0.01655113375049777,0.0,0.0,531.1044477640446
8.257904805307,104.82924558444623,23.600233764946523,68.58946930264096,1.80390870564747,0.8740889799688789,air_induction_tti,stable,0.9567332981965543,0.04326670180344573,0.0,0.0,646.2473580982262
8.870686464350218,26.477901592336668,9.701237115528757,90.67022174622866,2.4895097946259996,0.31618642545637615,flat_fan_classic,neutral,0.9856719718159388,0.014328028184061302,0.0,0.0,246.83418424487058
3.9146208127205777,102.192759255515,13.093403586261868,87.42031786175494,4.376037128442433,1.193764220119593,air_induction_id,unstable,0.9224542879403573,0.07754571205964263,0.0,0.0,480.11016287406176
2.444991856728188,142.43163865503146,35.969801082258456,51.0560952283046,5.085395119652554,1.2554587073000831,flat_fan_classic,neutral,0.6813544387218519,0.29664994337094946,0.021995617907198714,0.0,190.8022901188416
4.823344898395606,25.99102060522677,5.273641855573041,37.49092499070397,3.8541745244123415,1.0443025940426292,air_induction_cvi,neutral,0.9882369048421278,0.011763095157872118,0.0,0.0,428.57128531968533
3.7331153155834524,40.968049609481845,5.814763622084364,67.60962354937398,3.7506486514884196,1.0756455528478825,air_induction_cvi,stable,0.9784658244779718,0.021534175522027965,0.0,0.0,432.35242914563105
4.811297137704068,58.36304451146003,33.15398146666457,78.40726735378726,1.7441762957934657,0.4721794880110552,air_induction_tti,unstable,0.9993722658111176,0.0006277341888824393,0.0,0.0,647.3800479161965
0.6863345434041133,109.85294449739348,33.31626061491157,20.00649727603475,2.0583583499055464,0.7393308265900256,air_induction_cvi,neutral,1.0,0.0,0.0,0.0,480.0134336400434
0.6663985475804184,88.54790555777292,29.45448329799817,86.52334409931463,2.4618881703522204,1.1507385188636496,air_induction_cvi,stable,1.0,0.0,0.0,0.0,463.4497225259061
6.851750060687445,12.681292390513565,19.636221243385883,16.80764164724948,4.56886871924243,0.5178674791141524,air_induction_id,stable,0.998022164635353,0.0019778353646471014,0.0,0.0,470.85794624270574
7.828799123247477,157.91044345396747,13.44786971607459,23.759888225237546,4.908457645075679,0.4333081589033815,air_induction_tti,neutral,0.9988834624888249,0.0011165375111750594,0.0,0.0,578.3163643439847
2.22182645389612,129.43227805044194,26.811760555069494,59.9807255334412,4.210484147466868,0.3392495486772226,air_induction_cvi,unstable,1.0,0.0,0.0,0.0,427.5144253314161
5.649257317896351,159.4525208512928,30.811023864741088,40.767612230682325,4.9680878858901725,1.0168686918212178,air_induction_id,stable,0.9831257623917973,0.016868237392180966,6.000216021691653e-06,0.0,460.105699646401
0.5140985205488156,93.43544683205863,21.50711382801157,88.19153040971645,5.688547136716905,0.3842615133054087,air_induction_tti,unstable,1.0,0.0,0.0,0.0,559.2664302329348
3.397865081402978,111.32183567790001,7.355225977038543,50.86844946601556,2.122248225424063,0.765750373753298,air_induction_cvi,unstable,0.9899095029056899,0.010090497094310036,0.0,0.0,464.8389145271752
7.1264483220980805,111.86664819780603,28.935204541908938,42.84493459525992,3.5801781132997665,0.3128118015877327,air_induction_tti,neutral,0.9991878531015809,0.000812146898419171,0.0,0.0,595.8353804557134
3.559603717946117,8.809384005972426,10.000086604456477,24.133338551680858,4.980965783804424,0.9114366077420699,air_induction_cvi,unstable,1.0,0.0,0.0,0.0,413.2271221756436
3.4522649630161246,14.864760849942984,31.897816311705203,89.82661975545186,4.443442789670894,1.2726423026547473,air_induction_cvi,unstable,0.9997185495236965,0.00028145047630327854,0.0,0.0,433.85835212279324
6.822640842204218,131.66212455352655,26.62372139080857,27.91373483809709,4.674510280266498,0.6694134134413312,flat_fan_classic,stable,0.516077501227438,0.47976351003719114,0.004158988735370809,0.0,199.22261998205144
3.024021563056797,54.92878613038269,17.29180367474573,91.73834678699569,5.450328318525058,0.5003886212972161,air_induction_id,neutral,0.9975454870983744,0.0024545129016254465,0.0,0.0,459.38703389663755
1.0422834533111716,157.43250609933125,9.503208212999407,41.57580491802071,4.011033498710001,0.4345413930810153,air_induction_cvi,neutral,1.0,0.0,0.0,0.0,431.3069126018489
2.232890740885366,87.42252446118785,10.034457587947422,57.8865487473912,1.1909852883014216,0.40190838956749486,air_induction_cvi,stable,1.0,0.0,0.0,0.0,525.5001604905643
3.5570369528187205,161.21459487071564,22.27817846894636,83.87355192527936,5.384596124472699,1.0202467494499996,air_induction_id,unstable,0.9951578327174669,0.004842167282533031,0.0,0.0,459.1671259896449
5.44660971403749,88.03183745616758,25.960760779003518,23.223739354926337,3.629046735432347,1.0163784299609626,air_induction_id,neutral,0.9166833702211378,0.08331662977886219,0.0,0.0,482.8327211562383
0.41564695385655287,169.55158491333555,19.38151311238682,67.51363296253487,5.13715875707492,0.9740041387986706,air_induction_tti,stable,0.9972259102703077,0.002774089729692336,0.0,0.0,585.418235746904
4.4257209829199295,55.99245382143691,26.512824614563954,29.369533287930203,4.0517606794006475,0.3551472740331594,air_induction_cvi,neutral,0.9997970172378967,0.0002029827621030243,0.0,0.0,429.201570873241
4.744633445504557,80.27627960989146,24.808258853241796,69.29044803008259,1.9228718143443133,1.2824672899992213,air_induction_cvi,stable,0.8299532557894027,0.1700467442105972,0.0,0.0,479.7128912841482
4.785570840047552,127.28906672830968,36.66764277212498,89.64352806788318,1.2754002586490485,0.6760841441208536,air_induction_tti,neutral,0.9988951292303042,0.0011048707696957542,0.0,0.0,662.4638895322881
0.7166770915394386,135.7042423553462,5.51555313167464,94.78813371626684,3.912239031890685,0.4881636281960539,air_induction_cvi,stable,1.0,0.0,0.0,0.0,436.374749467893
1.729425221347801,139.57772786383052,16.13744631647942,61.31272394252419,2.0658722698741476,1.0159067159158366,air_induction_cvi,neutral,0.9939548160632502,0.006045183936749813,0.0,0.0,485.46339667497244
